Id;ChapterId;Name;Text;Transcription;Translation;Comment;Order;Audio;AudioSanskrit
3055;83;11.36;;"arjuna uvāca
sthāne hṛṣīkeśa tava prakīrtyā
jagat prahṛṣyaty anurajyate ca |
rakṣāṁsi bhītāni diśo dravanti
sarve namasyanti ca siddha-saṅghāḥ ||36||";36.  Arjuna said:  O controller of the senses, rightly the world rejoices and becomes attracted to You by Your glorification. Rightly also, the frightened Rākṣasas  flee in all directions, and the host of devotees bow down to You.;"Suddenly realizing that the pleasing form and ferocious form of the Lord were objects of attraction and repulsion, he explains this fact and praises the Lord.  Sthāne, an indeclinable, here means “suitable.”
O Hṛṣīkeśa, You inspire the senses of Your devotees to turn towards You, and You inspire the senses of the non-devotees to turn away from You! The universe becomes joyful (prahṛṣyati) by the saṅkīrtana glorifying You (prakīrtya), and becomes attracted to You (anurajyate). This is reasonable (sthane) since the universe is favorable to You. The Rākṣasas , asuras, Dānavas, Piśācas and others (rakṣāṁsi) however, becoming fearful, flee to the directions (diśaḥ dravanti). This is also reasonable since they are unfavorably inclined to You. And the whole group of those who are perfected by devotion to You (siddha-saṅghāḥ) offer their respects to You. This also is reasonable, since they are Your devotees. This verse is famous in mantra-śāstra for its ability to give protection from Rākṣasas .";34;NULL;NULL
3056;83;11.37;;"kasmāc ca te na nameran mahātman
garīyase brahmaṇo ’py ādi-kartre |
ananta deveśa jagan-nivāsa
tvam akṣaraṁ sad asat tatparaṁ yat ||37||";37.  O great soul, why should they not offer respects to You, the first creator, greater than Brahmā? O infinite one, lord of the devas, abode of the universe, You are the Brahman, above cause and effect.;Why should they not offer respects to You? Certainly, they should offer respects to You, for You are Brahman (akṣaram), above both cause and effect (sad-asat param)?;35;NULL;NULL
3057;83;11.38;;"tvam ādi-devaḥ puruṣaḥ purāṇas
tvam asya viśvasya paraṁ nidhānam |
vettāsi vedyaṁ ca paraṁ ca dhāma
tvayā tataṁ viśvam ananta-rūpa ||38||";38.  You are the original deva , the oldest person, the final place for the universe after destruction. You are the knower, the object of knowledge, the transcendental form. O infinite form! You pervade this whole universe.;Nidhānam means the place of merging at the time of destruction. Paraṁ dhāma means the transcendental form of the Lord beyond the guṇas.;36;NULL;NULL
3058;83;11.39;;"vāyur yamo ’gnir varuṇaḥ śaśāṅkaḥ
prajāpatis tvaṁ prapitāmahaś ca |
namo namas te’stu sahasra-kṛtvaḥ
punaś ca bhūyo ’pi namo namas te ||39||";39. You are Vāyu, Yama, Agni, Varuṇa, the moon, Prajāpati, and the great grandfather. I offer respects to You a thousand times, and again I offer respects to You.;;37;NULL;NULL
3059;83;11.40;;"namaḥ purastād atha pṛṣṭhatas te
namo’stu te sarvata eva sarva
ananta-vīryāmita-vikramas tvaṁ
sarvaṁ samāpnoṣi tato ’si sarvaḥ ||40||";40.  I offer respects from the back, from the front, from all sides, O person who is everything! You have infinite power, with immeasurable skill. You pervade everywhere, and therefore You are everything.;You pervade all of this universe (sarvaṁ samāpnoṣi), since it is Your product, like gold in earrings and bracelets. Thus You are everything.;38;NULL;NULL
3060;83;11.41-42;NULL;"sakheti matvā prasabhaṁ yad uktaṁ he kṛṣṇa he yādava he sakheti |
ajānatā mahimānaṁ tavedaṁ mayā pramādāt praṇayena vāpi ||41||
yac cāvahāsārtham asat-kṛto ’si vihāra-śayyāsana-bhojaneṣu |
eko ’tha vāpy acyuta tat-samakṣaṁ tat kṣāmaye tvām aham aprameyam ||42||";41-42.  I beg pardon from You, not knowing this greatness of Yours, and through want of consideration or through affection, looking upon You, the immeasurable, as a  friend, for whatever I have said rudely, such as addressing You “O Kṛṣṇa, O Yādava, O friend”, and for whatever disrespect I have shown to You in fun, while playing, lying, sitting together or dining, whether alone or in the company of others.;"“O, I have committed the greatest offense to You, who are filled with such great, great powers.” In this way, Arjuna manifests great regret.
“O Kṛṣṇa (he kṛṣṇa), You are well known as the son of Vasudeva who is not famous, who was a human, a mediocre fighter situated on the same chariot as another fighter (ardha ratha). I, Arjuna, am well known as the son of a king, Pāṇḍu, a great warrior fighting on his own chariot (atiratha).  O Yādava (he yādava), You do not have the king’s position in the Yadu dynasty. But I have kingship over the Puru dynasty. (The sandhi of sakha with iti is poetic license) O friend (he sakha), my friendship with You is not because of the greatness of Your forefathers nor because of the reputation of Your family, but it is simply based on familiarity. I beg pardon for such rough words (prasabham) I have spoken, for intending the above meanings.” The sense of verse 41 is continued in verse 42 with the verb kṣamaye. The proper form of the verb would be kṣamayām (I should beg for forgiveness).
Either through negligence or out of affection, not knowing You as the universal form (mahimānam), I have treated You badly during leisure and other times, in order to joke. I have scolded You with sarcastic words saying that You are truthful, innocent, and very gullible. I beg forgiveness for the thousands of offenses produced when You were alone, not in the presence of friends, or when You were surrounded by friends who were joking (tat samakṣam). O master, I beg You to forgive me (kṣamaye).";39;NULL;NULL
3061;83;11.43;;"pitāsi lokasya carācarasya tvam asya pūjyaś ca gurur garīyān |
na tvat-samo ’sty abhyadhikaḥ kuto ’nyo loka-traye ’py apratima-prabhāva ||43||";43. You are the father of the world, of all moving and non-moving beings. You are most deserving of worship and as the teacher, even more deserving of worship. No one is equal to You, or greater than You in the three worlds, O person with unsurpassed glory.;;40;NULL;NULL
3062;83;11.44;;"tasmāt praṇamya praṇidhāya kāyaṁ prasādaye tvām aham īśam īḍyam |
piteva putrasya sakheva sakhyuḥ priyaḥ priyāyārhasi deva soḍhum ||44||";44.  Therefore, bowing down, prostrating my body, I beg pardon from You, the Lord, most worthy of worship. O Lord, You, so dear to me, should tolerate me, so dear to You, just as a father tolerates his son, or a friend tolerates his friend.;Praṇidhāya means placing the body on the earth like a rod, out of respect. The sandhi in priyāyārhasi is poetic license.;41;NULL;NULL
3063;83;11.45;;"adṛṣṭa-pūrvaṁ hṛṣito ’smi dṛṣṭvā bhayena ca pravyathitaṁ mano me |
tad eva me darśaya deva rūpaṁ prasīda deveśa jagan-nivāsa ||45||";45.  I am delighted, having seen what was unseen before, but at the same time my mind is greatly troubled with fear. O Lord, show me that pleasing form of Yours. Be kind to me, O lord of the devas, the resting place of the universe at destruction.;Though I am delighted, having seen Your body composed of the form of the universe which has not been previously seen, my mind is distressed with fear because of its ferocity. Therefore, show me that form (tadeva rūpa), the form of the son of Vasudeva, the form of sweetness, which is millions of times dearer to my life. Show favor to me—do not display to me that form of great power any longer. I have now seen You as the Lord of the devatās (deveśa), the resting place of the universe (jagan-nivāsaḥ). It should be understood that Arjuna did not see the body of Kṛṣṇa in human form which was the origin of all the forms seen by Arjuna when Kṛṣṇa displayed the universal form, because his vision was covered by yogamāyā.;42;NULL;NULL
3064;83;11.46;;"kirīṭinaṁ gadinaṁ cakra-hastam icchāmi tvāṁ draṣṭum ahaṁ tathaiva |
tenaiva rūpeṇa catur-bhujena sahasra-bāho bhava viśva-mūrte ||46||";46.  I wish to see You wearing a crown, holding a club and cakra. O thousand-armed one, form of the universe, appear with that four-armed form.;"Moreover, when you show Your form with power, show that powerful form filled with the highest rasa, which gives joy to the mind and eyes of people like us, which we saw before, in the form of the son of Vasudeva for performing human like pastimes-- and not the majestic form which is distasteful to our mind and eye, revealed as the universal form, related to pastimes with the devatās, which was never seen before. With this intention Arjuna speaks.
I desire to see that same form with a crown of valuable jewels (tathā eva) which we saw previously sometimes, and which Your parents saw when You were born. O form of the universe, now having thousands of hands, withdraw that form and appear (bhava) in that form with four hands.";43;NULL;NULL
3065;83;11.47;;"śrī-bhagavān uvāca
mayā prasannena tavārjunedaṁ rūpaṁ paraṁ darśitam ātma-yogāt |
tejo-mayaṁ viśvam anantam ādyaṁ yan me tvad-anyena na dṛṣṭa-pūrvam ||47||";47. The Lord said:  Being pleased with You, I have shown this supreme, brilliant, infinite, original form of the universe, which has not ever been seen by any except you, by My own yoga-māyā.;"“O Arjuna, you have said that you desired to see My majestic form (verse 3) and by your request, I have shown the form of the universe which is one of My parts. Why has your mind become disturbed on seeing it? Is it not astonishing that you plead with Me, wanting now to see My human form?” Thus the Lord speaks this verse.
Being pleased with you, I have shown this form to you (tava) alone, and not to anyone else, since it has not been seen previously by anyone. In spite of that, do you not want to see that form?";44;NULL;NULL
3066;83;11.48;;"na veda-yajñādhyayanair na dānair
na ca kriyābhir na tapobhir ugraiḥ |
evaṁ-rūpaḥ śakya ahaṁ nṛ-loke draṣṭuṁ tvad-anyena kuru-pravīra ||48||";48. Not by study of the Vedas, by sacrifice, by recital of the scriptures, by charities, by rituals, or by severe austerities can this form been seen in this world by anyone except you, O hero of the Kurus.;"This form which I have shown to you is rarely seen even by those who study the Vedas and follow other processes. I cannot be seen in this form (evam rūpaḥ) by anyone except you. The absence of visarga and consequent sandhi to form śakyo’ ham instead of śakya aham in this verse is poetic license.
Therefore considering this, that you have attained something which is not attainable by others, fix your mind on this form, difficult to see for everyone—a form which is certainly the Lord.  Having seen that form, you should forget about the human form you are again desiring to see.";45;NULL;NULL
3067;83;11.49;;"mā te vyathā mā ca vimūḍha-bhāvo dṛṣṭvā rūpaṁ ghoram īdṛṅ mamedam |
vyapeta-bhīḥ prīta-manāḥ punas tvaṁ tad eva me rūpam idaṁ prapaśya ||49||";49.  Do not be fearful, do not be bewildered, having seen that terrifying form of Mine.  Devoid of fear, pleased in mind, see again this form of Mine.;"“O Supreme Lord, why do You not understand me? You are forcibly giving me something which I do not want. Seeing this form of Yours, my limbs are distressed, my mind is pained. Constantly, I am fainting. Let me offer my respects again and again to that majestic form from far away. I will never again pray to see that form. Forgive me, forgive me. Show to me that human form with moon-like face, covered in showers of nectar through the sweetest smiles. Please show that to me.”
The Lord then speaks this verse in a comforting mood to Arjuna who is distressed in the above manner.";46;NULL;NULL
3068;83;11.50;;"sañjaya uvāca
ity arjunaṁ vāsudevas tathoktvā svakaṁ rūpaṁ darśayām āsa bhūyaḥ |
āśvāsayām āsa ca bhītam enaṁ bhūtvā punaḥ saumyavapur mahātmā ||50||";50.  Having spoken to Arjuna thus, Vāsudeva showed him His personal four-handed form again. Then again, appearing in His pleasant two-handed form, the great soul gave comfort to the fearful Arjuna.;Just as the Lord has showed the very ferocious form, which arose from just one of his parts, He again showed His own, very sweet personal form (svakaṁ rūpam) with four hands, crown, club, cakra  and other ornaments, which was requested by Arjuna, and which was a mixture of sweetness and grandeur. Then again that great soul became the two handed, pleasant form (saumya-vapuḥ), wearing bracelets, earrings turban and yellow cloth, and comforted the fearful Arjuna.;47;NULL;NULL
3069;83;11.51;;"arjuna uvāca
dṛṣṭvedaṁ mānuṣaṁ rūpaṁ tava saumyaṁ janārdana |
idānīm asmi saṁvṛttaḥ sa-cetāḥ prakṛtiṁ gataḥ ||51||";51. Arjuna said: O Janārdana, seeing this pleasant human form of Yours, I have regained my consciousness and have gained composure.;Then Arjuna, seeing the very sweet form of Kṛṣṇa, bathing in an ocean of bliss, spoke. “O Janārdana, now I have regained my consciousness (sa-cetāḥ saṁvṛttaḥ), and have gained composure (prakṛtiṁ gataḥ).”;48;NULL;NULL
3070;83;11.52;;"śrī-bhagavān uvāca
su-durdarśam idaṁ rūpaṁ dṛṣṭavān asi yan mama |
devā apy asya rūpasya nityaṁ darśana-kāṅkṣiṇaḥ ||52||";52. The Lord said: This form of Mine which you have seen is very difficult to see.  Even the devas are always eager to see this form.;Here the Lord glorifies in three verses His viśvarupa which He showed. The devatās desire to see the viśvarūpa, but cannot see it. But you do not desire that form at all.  How can your two eyes, which continually taste the great sweetness of My human form, which is the original form, enjoy that universal form? Therefore, I gave you divya eyes to see it: divyaṁ dadāmi te cakṣuḥ.  But though I gave divya (heavenly) eyes, I did not give you a divya mind. Thus, by those divya eyes alone you cannot enjoy completely that form, because your mind relishes only the great sweetness of My human form. If I had given you a divya mind, then you would have relished that svarūpa of the puruṣa as the universal form just as devatās do.;49;NULL;NULL
3071;83;11.53;;"nāhaṁ vedair na tapasā na dānena na cejyayā |
śakya evaṁ-vidho draṣṭuṁ dṛṣṭavān asi māṁ yathā ||53||";53. Not through the Vedas, not through austerities, not through charities, nor through performance of sacrifice, is it possible to see Me as you have seen Me.;Moreover, please understand that others--who desire as the goal of their lives that svarūpa which is not desired by you-- cannot see that form or know that form even by such practices as study of the Vedas.;50;NULL;NULL
3072;83;11.54;;"bhaktyā tv ananyayā śakya aham evaṁ-vidho ’rjuna |
jñātuṁ draṣṭuṁ ca tattvena praveṣṭuṁ ca paraṅtapa ||54||";54. Only by ananyā bhakti it is possible to know Me, see Me, or even merge with Me, O Arjuna.;"Then, by what practice can this viśvarūpa be attained?  By bhakti I can be known and seen.  The dropping of visarga (ḥ) without sandhi to form śakyo’ ham, the normal form, instead of śakya aham in the present text, is poetic license.
Even if one desires nirvāṇa-mokṣa, then one can merge (praveṣṭum) with the Brahman (tattvena) only by ananyābhakti and not by other processes. The guṇī bhūtābhakti of the jñānīs remains as a small amount of ananyābhakti after the renunciation of jñāna at the time of death. By that, they attain sāyujya-mukti. I will substantiate that point later with the verse tato mām tattvato jñātvā viśate tad anantaram: Knowing Me as Brahman, they then enter  (BG 18.55)";51;NULL;NULL
3073;83;11.55;;"mat-karma-kṛn mat-paramo mad-bhaktaḥ saṅga-varjitaḥ |
nirvairaḥ sarva-bhūteṣu yaḥ sa mām eti pāṇḍava ||55||";55.  He who works for Me, who holds Me as supreme, who is devoted to Me, without material attachment, devoid of hatred of any living being, attains Me, O Arjuna.;"In order to summarize the subject of bhakti, in this verse the Lord speaks about the general characteristics of various types of devotees who were described starting in the seventh chapter. Saṅga-varjitaḥ means devoid of material attachment.
Arjuna understood that his victory on the battle field was dependent on the great power of Kṛṣṇa alone. This is the meaning of this chapter.
Here ends the commentaries on the eleventh chapter of the Gītā for the pleasure of the devotees’ minds, by the mercy of the ācāryas.";52;NULL;NULL
3074;84;12.1;;"arjuna uvāca
evaṁ satata-yuktā ye bhaktās tvāṁ paryupāsate |
ye cāpy akṣaram avyaktaṁ teṣāṁ ke yoga-vittamāḥ ||1||";1. Arjuna said: Who are the best knowers of yoga-- those devotees who worship You as just described, with desire to constantly associate with You, or those who worship the unmanifest Brahman?;"In the twelfth chapter, the superiority of all types of devotees to the jñānīs is described, and among the devotees those who are endowed with wonderful qualities like lack of hatred are praised. Arjuna heard the great superiority of bhakti at the beginning of the topic of bhakti in the following words:
yoginām api sarveṣāṁ mad-gatenāntar-ātmanā
śraddhāvān bhajate yo māṁ sa me yuktatamo mataḥ
ButI consider he who worships Me with faith, with mind attached to Me, to be greater than all types of yogīs.BG 6.47
Arjuna, desiring to hear about the superiority of bhakti, even if it is in summary, asks a question. The devotees described as being constantly engaged, worship You as Śyāmasundara, mentioned at the end of the last chapter with - mat-karma-kṛn mat-paramaḥ (BG 11.55).  Others worship the Brahman (akṣara) with no qualities (avyakta means nirviśeṣa) described in the śrutis with statements such as etad vai tad akṣaraṁ gārgi brāhmaṇā abhivadanty asthūlam anaṇv ahrasvam: O Gārgī, that akṣara, which is not wide, not small and not short, is called Brahman. (Bṛhad Āraṇyaka Upaniṣad 3.8.9) Among these two types of persons who know yoga, who are the best knowers of yoga (yoga-vittamaḥ)? Who know the best process for attaining You? Or, do they not know the process for attaining You?
In a comparison involving two items, usually the form yoga-vittara (which of the two types know yoga better) would be used. The word yoga-vittama should be understood to suggest that among the better of the two types of knowers of yoga (yoga-vittarā), who are the best knowers of yoga (yoga-vittamā)?";1;NULL;NULL
3075;84;12.2;;"śrī-bhagavān uvāca
mayy āveśya mano ye māṁ nitya-yuktā upāsate |
śraddhayā parayopetās te me yuktatamā matāḥ ||2||";2. The Lord said: I consider those who worship Me, desiring to associate with Me constantly, absorbing their minds in Me, endowed faith beyond the guṇas, to be the best knowers of yoga.;"Among them, My devotees are the best. Those who absorb their minds in Me, Śyāmasundara, those who desire to be constantly united with Me (nitya-yuktā), with faith which is beyond the guṇas (parayā śraddhayā)--they, My ananya-bhaktas, are the best knowers of yoga (yuktatamā).
Concerning faith, it is said:
sāttviky ādhyātmikī śraddhā karma-śraddhā tu rājasī
tāmasy adharme yā śraddhā mat-sevāyāṁ tu nirguṇā
Faith directed toward spiritual life is in the mode of goodness, faith rooted in fruitive work is in the mode of passion, faith residing in irreligious activities is in the mode of ignorance, but faith in My devotional service is purely transcendental.  SB 11.25.27
From this it should be inferred that inferior to these ananya-bhaktas are those having bhakti mixed with jñāna, karma or other processes, who are called yoga-vittarā. Thus it shown here that bhakti is better than jñāna, and that, among the types of bhakti, ananyābhakti is the best.";2;NULL;NULL
3076;84;12.3-4;NULL;"ye tv akṣaram anirdeśyam avyaktaṁ paryupāsate |
sarvatra-gam acintyaṁ ca kūṭa-stham acalaṁ dhruvam ||3||
sanniyamyendriya-grāmaṁ sarvatra sama-buddhayaḥ |
te prāpnuvanti mām eva sarva-bhūta-hite ratāḥ ||4||";3-4. But those who worship the unnamed, formless entity, all-pervading in space and time, the inconceivable, unchanging, eternal Brahman, completely subduing their senses, looking on all things equally, intent on the welfare of all, attain Me alone-- in the form of impersonal Brahman.;Those who worship My impersonal svarūpa known as Brahman are inferior because of their state of suffering. This the Lord states in two verses. Those who worship the Brahman (akṣaram) which is not possible to designate (anirdeśyam), because it is without form or other qualities (avyaktam), which is spread everywhere (sarvatra-gam), beyond logic (acintyam) and extending over all time (kūṭa-stham), devoid of increase or other change (acalam) and eternal (dhruvam), attain Me in the form the impersonal Brahman. He says that they attain “Me” because the Brahman is non-different from the Lord. Amara Kośa says that kūṭasha means “that which pervades time with one form.”;3;NULL;NULL
3077;84;12.5;;"kleśo ’dhikataras teṣām avyaktāsakta-cetasām |
avyaktā hi gatir duḥkhaṁ dehavadbhir avāpyate ||5||";5. Those who are attached to the impersonal realization encounter extreme difficulties. The unmanifest goal brings suffering to those who have bodies.;"This verse describes a little of their inferior position. Those who are attracted to only Brahman (avyaktāsakta-cetasām), who desire only realization of Brahman, undergo excessive difficulties in attaining it, because (hi) by what means at all can something without qualities be made manifest? That goal is attained by the jīvas endowed with bodies (dehavadbhiḥ) only by undergoing suffering (duḥkham). The senses have the power for particular knowledge such as sound, not for something which does not possess particular qualities. Therefore, stopping of the senses is necessary for those who desire knowledge of the impersonal without particular qualities (nirviśeṣa). But stopping the senses is like stopping rivers. Stopping the senses is difficult. Sanat Kumāra says:
yat-pāda-paṅkaja-palāśa-vilāsa-bhaktyā
karmāśayaṁ grathitam udgrathayanti santaḥ
tadvan na rikta-matayo yatayo’ pi ruddha-
sroto-gaṇās tam araṇaṁ bhaja vāsudevam
The devotees, who are always engaged in the service of the toes of the lotus feet of the Lord, can very easily overcome hard-knotted desires for fruitive activities. Because this is very difficult, the non-devotees—the jñānīs and yogīs —although trying to stop the waves of sense gratification, cannot do so. Therefore you are advised to engage in the devotional service of Kṛṣṇa, the son of Vasudeva.  SB 4.22.39
kṛcchro mahān iha bhavārṇavam aplaveśāṁ
ṣaḍ-varga-nakram asukhena titīrṣanti
tat tvaṁ harer bhagavato bhajanīyam aṅghriṁ
kṛtvoḍupaṁ vyasanam uttara dustarārṇam
The ocean of nescience is very difficult to cross because it is infested with many dangerous sharks. Although those who are non-devotees undergo severe austerities and penances to cross that ocean, we recommend that you simply take shelter of the lotus feet of the Lord, which are like boats for crossing the ocean. Although the ocean is difficult to cross, by taking shelter of His lotus feet you will overcome all dangers.  SB 4.22.40
Furthermore, even that goal of impersonal Brahman which is attained by such suffering is attained only by having a mixture with bhakti. Without bhakti to the Lord, the worshippers of the impersonal Brahman obtain only suffering, and not Brahman. Brahmā says:
teṣām asau kleśala eva śiṣyate
nānyad yathā sthūla-tuṣāvaghātinām
As a person who beats an empty husk of wheat cannot get grain, one who simply speculates cannot achieve self-realization. His only gain is trouble.  SB 10.14.4";4;NULL;NULL
3078;84;12.6-7;NULL;"ye tu sarvāṇi karmāṇi mayi sannyasya mat-parāḥ |
ananyenaiva yogena māṁ dhyāyanta upāsate ||6||
teṣām ahaṁ samuddhartā mṛtyu-saṁsāra-sāgarāt |
bhavāmi na cirāt pārtha mayy āveśita-cetasām ||7||";6-7.  O son of Pṛthā, I quickly deliver from the ocean of repeated birth and death those who meditate on Me and worship Me with ananyā bhakti, having surrendered to Me and given up all other processes for attaining Me.;"But the devotees, even without jñāna, by kevalābhakti alone, comfortably attain liberation from saṁsāra. Having given up (sannyasya means tyāga or renunciation) all other process for the purpose of attaining Me (mayi), they worship Me by ananyābhakti-yoga (ananyena yogena)—which is devoid of karma, jñāna, tapas or other elements. It is said:
yat karmabhir yat tapasā jñāna-vairāgyataś ca yat
yogena dāna-dharmeṇa śreyobhir itarair api
sarvaṁ mad-bhakti-yogena mad-bhakto labhate’ñjasā
svargāpavargaṁ mad-dhāma kathañcid yadi vāñchati
Everything that can be achieved by fruitive activities, penance, knowledge, detachment, mystic yoga, charity, religious duties and all other means of perfecting life is easily achieved by My devotee through loving service unto Me. If somehow or other My devotee desires promotion to heaven, liberation, or residence in My abode, he easily achieves such benedictions.  SB 11.20.32-33
In the MokṣaDharma, Nārāyaṇīya portion it also says:
yā vai sādhana m sampattiḥ puruṣārtha catuṣṭaye
tayā vinā tad apnoti naro nārāyaṇāśrayaḥ
Whatever among the four goals of human life can be achieved by various spiritual practices is automatically achieved without such endeavors by the person who has taken shelter of Lord Nārāyaṇa, the refuge of all persons.
“Still, what is the method by which they cross saṁsāra?”
“There is no question about the method by which they cross saṁsāra, because without even having a method, I take them over it. I quickly become their deliverer from the ocean of saṁsāra.” Implied here is that the Lord has affection for His devotees, but not for the jñānīs.";5;NULL;NULL
3079;84;12.8;;"mayy eva mana ādhatsva mayi buddhiṁ niveśaya |
nivasiṣyasi mayy eva ata ūrdhvaṁ na saṁśayaḥ ||8||";8. Concentrate your mind only on Me. Fix your intelligence on Me. You will attain residence with Me after leaving the body, without doubt.;"“Since bhakti is the best, please perform only bhakti.” He teaches this bhakti in three verses.
The word eva excludes the impersonal aspect of the Lord. Concentrate your mind on Me only, remember only Me (mayy eva mana ādhatsva), that form of Śyāmasundara, with yellow cloth and forest garland--and not the impersonal Brahman. And also, fix your intelligence, which has the power of discrimination, upon Me. This means to continually reflect on the statements of scripture using intelligence, which will result in meditation. Such contemplation is called manana. Thus, you will attain residence near Nivasiṣyasi is a poetic form of nivatsyasi (future of nivas) for metrical purpose.";6;NULL;NULL
3080;84;12.9;;"atha cittaṁ samādhātuṁ na śaknoṣi mayi sthiram |
abhyāsa-yogena tato mām icchāptuṁ dhanañjaya ||9||";9. Otherwise, if you are not able to concentrate your mind on Me steadily, then seek to attain Me by the method of repetition of fixing your mind on Me, O conqueror of wealth.;"The Lord then speaks of a method to attain the state of remembrance mentioned above, if one is unable to remember the Lord with no preparation. Repeatedly withdrawing the mind when it goes here and there, and fixing the mind on Me is called abhyāsa.  By this method of abhyāsa (abhyāsa-yogena), endeavor to attain Me.
In common words, this means, “Stop the movement of mind, which like a river cannot be controlled, and which gravitates to vulgar sense objects such as taste, and establish the mind’s movement in My beautiful form and taste. O Dhanañjaya, having conquered many enemies, you have taken much wealth. Now, conquering the mind, you can take the treasure of meditation.”";7;NULL;NULL
3081;84;12.10;;"abhyāse ’py asamartho ’si mat-karma-paramo bhava |
mad-artham api karmāṇi kurvan siddhim avāpsyasi ||10||";10. If you are unable to practice in this manner, then perform transcendental services for Me. Performing activities for My pleasure, you will attain perfection.;"“As the tongue contaminated by jaundice does not like sugar candy, so the mind contaminated by ignorance does not accept Your form, even though it is sweet. Therefore, it is not possible for me to combat this very strong, uncontrollable mind.”
“If you should think in this way, then I answer with these words.”
“Become engaged in My supreme activities, in activities meant for the highest benefit(mat-karma-paramaḥ). Doing services (karmāṇi kurvan) such as hearing and singing about Me, bowing to Me, worshiping Me, sweeping and washing My temple, picking flowers, even without remembrance of Me as previously described, you will attain perfection (siddhim), characterized by being one of My associates in prema.”";8;NULL;NULL
3082;84;12.11;;"athaitad apy aśakto’si kartuṁ mad-yogam āśritaḥ |
sarva-karma-phala-tyāgaṁ tataḥ kuru yatātmavān ||11||";11. If you cannot do this, take shelter of dedicating all prescribed actions to Me. While controlling your mind, act with detachment from the results of the work.;"If you are unable to do this, then taking shelter of the process of offering all your actions to Me (mad-yogam āśritaḥ), give up all the results of your actions as described in the first six chapters (karma-yoga).
The meaning is this. In the first six chapters, the Lord spoke of niṣkāma-karma-yoga offered to the Lord, a method to attain liberation. In the second six chapters, the Lord spoke of bhakti-yoga, the method of gaining the Lord Himself. Bhakti-yoga has two types: being fixed in bhakti through internal senses, and being fixed in bhakti through external senses.
The first type of bhakti, using internal senses, has three sub categories: smaraṇa ātmika and manana ātmika (mentioned in verse 8, using mind and intellect), and for those who desire remembrance, but cannot do continual remembrance, practice of the above, called abhyāsa-rūpa (verse 9). These three are difficult for a person with poor intelligence, and easy to perform for one with good intellect and no offenses.
The second type, relying on external senses, is composed of hearing and chanting (verse 10). It is easy to perform for everyone. Those who are qualified for performing both methods (internal and external) are most outstanding. This was stated in the second six chapters.   Those who cannot do this, who do not have faith in fixing the senses on the Lord, those who are qualified for niṣkāma-karma  offered to the Lord as mentioned in the first six chapters of the Gītā , are in an inferior position to the devotees (verse 11).";9;NULL;NULL
3083;84;12.12;;"śreyo hi jñānam abhyāsāj jñānād dhyānaṁ viśiṣyate |
dhyānāt karma-phala-tyāgas tyāgāc chāntir anantaram ||12||";12. Manana is better than practice, but meditation is better than manana. From meditation, one easily becomes detached from the results of work in the form of bhukti and mukti. From this detachment one finally attains lasting peace (absorbing his senses only in Me.);"In this verse, the Lord makes clear the successive superiority of abhyāsa, manana and smaraṇa(meditation)mentioned previously.
Better than practice is fixing the intelligence on Me (jñānam or mananam). By performing practice alone, it is difficult to achieve meditation. By performing manana, easily one can come to meditation. Therefore, by this distinction, it is concluded that meditation (mayi mana ādhatsva, or smaraṇa) is better than jñāna (manana). Why? From meditation one becomes devoid of desire for fruits of sakāma-karma in the form of Svarga, and the fruits of niṣkāma-karma in the form of liberation. Even though Svarga and liberation are attained without his endeavor, the devotee becomes indifferent to them. Before the devotee reaches steady meditation, when he has not yet attained rati (bhāva), he has just a desire to give up liberation. But when he becomes fixed in meditation (at bhāva stage), he becomes disgusted with mokṣa. He takes liberation as insignificant. That meditation is the cause for indifference to mokṣa. This is stated in BhaktiRasāmṛta Sindhu, where bhakti is glorified with six qualities:
kleśa-ghnī śubhadā mokṣa-laghutākṛt sudurlabhā
sāndrānanda-viśeṣātmā śrī-kṛṣṇākarṣaṇī ca sā
Bhakti is characterized by destruction of suffering, bestowal of good qualities, disregard for liberation, rarity, intense spiritual bliss and attracting even Kṛṣṇa.BhaktiRasāmṛta Sindhu 1.1.17
na pārameṣṭhyaṁ na mahendra-dhiṣṇyaṁ
na sārvabhaumaṁ na rasādhipatyam
na yoga-siddhīr apunar-bhavaṁ vā
mayy arpitātmecchati mad vinānyat
The devotee who has offered his soul to Me does not want anything if it is separate from Me—not the position of the supreme demigod of the universe, Brahmā, nor that of Lord Indra, nor kingship over the entire earth or over the lower planetary systems, nor the mystic perfections of yoga, nor even freedom from the cycle of rebirth.  SB 11.14.14
In that verse, the phrase mayy arpita ātmā means “fixed in dhyāna on Me.”
After developing distaste for the fruits of action, he then attains peace in the form of stopping the senses from dwelling on all objects except My form and qualities. This explanation directly links the succession of stages from the two words śreyaḥ and viśiṣyate in the first line to anantaram in the second line. No other explanation can be considered.";10;NULL;NULL
