Id;Platform;OsVersion;DeviceId;Model;AppVersion;TimezoneOffset;Culture;PushToken;LastModified
150C38DB-2E85-4D40-8F15-782576E75A72;1;8.1.0;34926c9365db6864;ONEPLUS A6000;1.0;0;0;NULL;2018-07-16 07:09:37.583
30CBCDB3-EB0C-4659-B8CE-7828EAED31F0;1;11;1fc8d0a91d1e20e6;SM-M215F;1.0;0;0;NULL;2021-05-18 17:47:19.917
456D9AD6-5AC7-48B2-A4E1-78309B08ACEB;1;10;55ebf498fa054ee3;YAL-AL00;1.0;0;0;NULL;2020-09-27 16:14:07.600
FF6FF42F-C3B4-4C12-B87B-7838DA2DD434;1;7.1.2;4b4c561c20eb6e56;Redmi 4X;1.0;0;1;dJ96g-s24pk:APA91bH3LgeS_cq5CipxRm2PrqmwhzDD3uKPyrQCzotVySgma7E4YDghp_AFY75izViXOFD84qs4eaLEA58fNcak3mpWqeN6OQQwm0NZddCsM2kEemL5Gejw-N7-STscNDoH7OtwfEjk;2020-12-16 07:57:28.107
AA1C5D25-B98D-4F22-B986-783D158100C5;1;9;3a1b8b65d32e6626;SM-N950F;1.0;0;0;ceeuLo4RW7U:APA91bFEOItt7m5EmKpNuOkIS9lc4_8IkbVhBIZS7ZkxnyJRrFZFDYwl0zYvsuwBUala98r5UYBnTWqgkgj8X7D6Udr94BA6ms1OdBUofl7Y2Oup8u0Eb0ASt5x4MVCcHqiBP_IYYdOB;2021-04-11 18:45:36.807
8F1263A0-94CB-46AF-9D51-7841715EDFC8;1;8.1.0;0a4ca34d092cf411;ONEPLUS A6000;1.0;0;0;NULL;2018-09-21 20:45:44.707
C815DE7A-BD76-4F20-9BB8-78422D769B2E;1;7.0;eea8b7fe0b04c68b;SM-C701F;1.0;0;0;NULL;2018-08-31 16:27:27.810
C9633F5F-392D-4C72-9D0D-784396E6DE73;1;8.1.0;0426ac8ce5fe5e7c;Mi A1;1.0;0;0;NULL;2018-09-16 12:22:08.013
0C582C39-D7E6-4399-AAE6-7845E779B065;1;9;efc352a539311f58;POCO F1;1.0;0;0;NULL;2020-07-22 15:09:13.930
A70E1C1B-E120-425C-87F2-784655E5926C;1;10;08790b6ec401d792;POCO F1;1.0;0;0;NULL;2022-10-08 03:05:36.757
1591D6FB-8383-4BF7-BB09-7849C1BB60B1;1;7.1.1;3ca9c59cc069a72;SM-T355Y;1.0;0;0;NULL;2018-09-21 14:45:23.407
58B27F0A-3961-4BF0-A5D8-784A3FDE5266;1;7.1.2;209e29076154ad6a;vivo 1718;1.0;0;0;NULL;2018-07-18 14:42:57.733
7EC70155-37C0-4548-8F00-784E113390B6;1;6.0.1;48463cb55baf9236;vivo 1606;1.0;0;0;NULL;2020-12-21 18:24:53.347
1AC8D26A-0F57-4339-B8FF-785319449798;1;7.1.1;e7487b7dabf55270;Moto G (5S) Plus;1.0;0;0;NULL;2018-08-07 05:56:26.547
4C0CFC00-423F-4D99-A6CC-785658D77269;1;9;68ef0741c6d56434;Redmi Note 4;1.0;0;0;NULL;2021-03-03 17:05:40.863
42FF35A5-5E64-4755-BACD-78567744ECCD;1;7.0;e8a29eba44613f02;SM-G920W8;1.0;7;0;f_FitGyIgf8:APA91bEHF0OGy8zJOjQ0SETBJfG6QHwc01chMzEeTqULk8xlai26IPZSLlMpotOTS-wvtNx17rhtmKSy3KSmPQWoQM63eHdvyVbuSh4f9DUrUBTuaXRrW_U6ODQsVSppLWAL3RTrPjb3;2020-04-27 11:18:43.177
782DE2D7-0CF1-4FC5-92E0-7859DD1DF15C;1;7.1.2;7ada96033171d9c3;Redmi 5;1.0;0;0;NULL;2019-04-08 12:36:13.967
4E9050D5-44FA-4210-B132-7859E150D41C;1;10;10623ec27e6a9c8c;HRY-LX1T;1.0;0;1;NULL;2021-02-07 20:52:39.467
0C778A5F-618B-4490-90D2-7863AD5C4D87;1;8.1.0;7a0d9279cf666886;Moto G (5) Plus;1.0;0;0;NULL;2019-10-10 16:11:13.327
69A9A0AB-4C8F-4A8F-B95D-7867951343AB;1;10;fe8a714ea56f9cef;SM-A515F;1.0;0;1;NULL;2021-02-04 05:18:14.903
83DF3C13-DE6F-4162-BA22-78699DDBA3EE;1;10;6d41f81384856221;Redmi Note 8 Pro;1.0;0;0;NULL;2021-04-15 22:16:55.147
B813E620-41AA-4D1D-BC6F-786AA8BA9021;1;10;c4a604ea30e71e8e;Lenovo TB-X306X;1.0;0;0;NULL;2020-12-15 19:26:57.930
479B5AE9-D5A0-4E34-B83C-786AEA3468CF;1;7.0;f7361e08c1bb137a;Redmi Note 4;1.0;0;0;NULL;2020-11-14 04:37:04.873
A064285F-F364-4E09-97FB-786D3DA147A7;1;6.0.1;39f0392349f6bdcb;C103;1.0;0;0;NULL;2018-11-21 03:28:32.677
E924FE11-0867-4606-82D7-7879571BC7D7;1;8.1.0;5b59b239768571b4;Moto G (5S) Plus;1.0;0;0;cxeIUyyPqto:APA91bGA8USNJx1356-ANY8I7z0bmeilWP-1nSkrBTDqCQqzhtdHWisRGcLwC0xTE5j2ZCs5o7vq-3IPY1oYD_RWkNV16zcPIGslyVTsgbq-dylrW5XfcMjQ2eViN0hcwXo8SQ5GlxNK;2019-05-05 12:08:14.270
63EA318A-56A0-44C3-AA44-7879A2DA5141;1;7.1.2;53630f80fa32eca3;Redmi 5A;1.0;0;0;NULL;2018-09-17 03:25:17.493
05147C36-C670-4AD6-9F9E-787B6E44D521;1;11;4b237498f704002d;SM-M307F;1.0;0;0;ezaY-o9mN14:APA91bHCnl5g9-fAeEQa__GvONs3QlV_BfAR8gtKnYTaxSNFcNToOJ1ecadu6HoIv6XYM_tdloTWpnI1Hs4pej2IE5U02Gwa5MrA4aWeYuCIyjjOwKyuCqt2_1t3NaKDmQ52rzyd4Ar6;2021-06-09 18:00:12.380
289B8C3A-023C-48E6-B0B5-787C4E43F1C2;1;8.1.0;cee1e08a7f6a75ef;Lenovo TB-X304L;1.0;0;1;NULL;2020-06-02 20:52:26.787
7FBA0FE5-1063-4E66-98D6-787CCDC09CB5;1;11;1a94b67f23158f79;Pixel 4a;1.0;0;0;NULL;2020-12-30 06:57:21.870
DE541AAB-F6A8-40E7-A082-787EF6DAD4E5;1;11;852b0de2d3a3e6b1;CPH2035;1.0;0;0;NULL;2022-05-08 03:32:37.583
829445F3-D749-4D68-93F5-7885CAE9CA28;1;7.1.2;43cbbada649d8dd2;Redmi Y1;1.0;0;0;NULL;2018-08-21 16:29:44.277
B90F3EC9-C17C-4A50-A88A-788A67D1D2CA;1;7.1.2;c07f4830033b8802;Redmi Y1;1.0;0;0;NULL;2018-10-02 13:16:31.047
B283CEB4-6FEF-4B8F-A292-788AF5F47B03;1;8.1.0;4f957c3c42e7d6c7;Redmi Note 5 Pro;1.0;0;0;NULL;2018-11-07 11:01:36.547
8A5B1069-2171-4E88-AC42-788B7521A8D6;1;9;666ee3bb3391eed1;Nokia 6.1 Plus;1.0;0;0;NULL;2018-12-25 05:49:24.367
D8972F15-626F-4F41-88BB-78951991C26B;1;10;e50a66330a0c846d;SM-G973F;1.0;0;0;NULL;2020-07-21 03:07:03.287
E1FE4010-D1B9-42D0-A137-789AA4ABA463;1;7.0;301565897bff56c6;SM-J701F;1.0;0;0;NULL;2018-08-29 12:10:26.037
1F34D63F-1BE1-4ED4-A3F2-789C1C80D191;1;7.1.2;44e91ecfb61109d5;Redmi Note 5;1.0;0;0;NULL;2018-08-11 12:56:17.027
E8019141-C4EC-48EA-BD59-78A0DF2AC28D;1;6.0.1;740764338555a3b5;SM-J700F;1.0;0;0;NULL;2020-10-02 06:57:00.410
09025A24-D767-4E44-A702-78A119617873;1;7.0;bb208a1c7e9490a1;Redmi Note 4;1.0;0;0;NULL;2019-01-10 12:57:00.040
4830E021-27EF-47EE-A522-78A1FA288525;1;5.1;49885bd131a873a7;HTC Desire 728 dual sim;1.0;0;0;NULL;2018-09-07 02:13:09.940
0DC32A26-C11C-47C0-9675-78AA9EE36F45;1;9;73ee20a1116be730;MAR-LX1M;1.0;0;1;NULL;2020-02-06 12:03:39.057
B71596A5-B31B-4FF2-96EE-78ADDE0D4ED1;1;10;d4230eb108cbdaa8;SM-M305F;1.0;0;0;NULL;2021-04-06 14:16:42.757
1E0F2C4D-C54D-4879-BFC8-78B8FCEB7659;1;8.1.0;3c51200af35163ad;ASUS_X00LD;1.0;-1;0;NULL;2021-01-21 18:36:18.167
B52815B1-00AE-4182-A666-78BC35AE5E30;1;7.1.1;c10821d5354d247f;Moto E (4) Plus;1.0;0;0;NULL;2018-11-20 11:25:40.053
9FE47D9E-2306-41F6-B876-78BF21950201;1;6.0.1;5e9c6e9de3fca24d;Redmi 3S;1.0;0;0;NULL;2018-11-25 05:17:33.057
227AF40B-F31A-4F01-8857-78C689CF7D1B;1;10;8cfd0dba49fc70d1;SM-N970F;1.0;0;0;NULL;2020-08-10 18:41:36.297
BBBAB43A-AFA5-44BD-A29F-78CB05B49072;1;11;b987d68620f106ce;M2102J20SG;1.0;0;0;NULL;2021-06-12 16:59:00.927
390D2505-03CF-4B78-84D3-78CD81926149;1;6.0;4b844c349f4e5e2c;XT1706;1.0;0;0;NULL;2018-08-15 14:49:42.813
1B97F545-7278-4CF3-BA46-78D1DB96A945;1;8.0.0;f6e33f573e0bd06f;ASUS_X00RD;1.0;0;0;NULL;2018-11-19 03:11:52.440
BE7D615F-F687-4D10-95D3-78D34049AD60;1;10;7b6cfbe24805f10a;RMX1825;1.0;0;0;NULL;2021-05-12 11:46:47.933
F5FC27B0-14A9-48E4-86D0-78DB717DF7FD;1;7.0;64576fdaa07229ac;ZUK Z2132;1.0;0;0;NULL;2018-10-06 03:05:56.800
9457CEF6-9CA0-475D-B5F1-78DBD57F6C00;1;7.1.2;c1b4e2e158d91aa4;Redmi 5;1.0;0;0;NULL;2018-08-23 18:45:37.950
16A7AD58-DD10-4C02-9E48-78DED0524903;1;6.0.1;68c3f90f065ce9bf;MotoG3-TE;1.0;0;0;NULL;2018-07-13 05:56:00.140
212D5F46-4551-4ED8-9B6E-78E083D201F4;1;9;a7bb5ab737873997;SM-A600FN;1.0;0;1;NULL;2020-08-30 12:38:28.430
3B62056C-2A88-4103-BB4A-78E41DFD47F2;1;10;0cccdf7937d2a962;Redmi Note 6 Pro;1.0;0;0;NULL;2021-04-13 17:31:24.207
B88CA5CB-458C-48AE-8CD4-78E45B86A292;1;10;f505e74d9732f34e;M2003J15SC;1.0;0;0;NULL;2021-03-11 03:52:55.050
B0C1F4D5-53EF-4F76-8589-78E4E27F7202;1;7.0;6a357f2746a68624;HUAWEI VNS-L31;1.0;0;0;NULL;2021-05-18 20:29:39.617
3E20F588-B75C-420B-A886-78E5A54B1444;1;7.1.2;dcbf6c2a5d0a7d83;Redmi 4X;1.0;0;1;NULL;2019-08-14 09:45:47.957
6480FAC8-675C-4D9B-80CC-78E74BE0F4D7;1;10;83af674d84ad1dc8;RMX2151;1.0;0;0;NULL;2021-09-06 12:22:18.710
85145091-80E0-44D8-9CC6-78EBC3346B7D;1;5.1.1;7819b949d33bfc76;A37f;1.0;0;0;NULL;2018-09-14 10:28:59.537
10032D46-7AC1-4823-9994-78EFAE87FA68;1;10;acccd9a160ef98bc;POCO M2 Pro;1.0;0;0;NULL;2021-01-26 15:37:33.733
B45A77CA-C8B7-474B-BD59-78F21E419144;1;10;f824098b40dbd2db;SM-G965F;1.0;0;0;NULL;2021-04-08 08:03:21.670
6E5109DD-9D2F-4D61-A834-78F2A2AE9361;1;8.0.0;8e2414200666d6cb;RNE-L22;1.0;0;0;NULL;2018-11-10 04:23:43.217
210A0FE7-5B3C-4EE5-AB60-78F67DD98A5E;1;7.0;8e4949105029ec14;Redmi Note 4;1.0;0;0;NULL;2020-08-04 14:52:46.117
865BCEBF-D579-4927-B09B-78FBD9C4160E;1;6.0.1;539ff039a1c44094;Redmi Note 4;1.0;0;0;NULL;2018-08-04 23:37:11.287
751B26C6-626B-4164-B0B3-790D6BB0C8AD;1;7.1.1;79f115bd098e4bce;MI MAX 2;1.0;0;0;NULL;2018-06-30 10:06:53.170
C4331A5F-316B-40D4-8A2F-7916A307E141;1;8.1.0;3bfaa42d9ffdd1fb;SM-G610M;1.0;0;0;NULL;2021-04-19 14:21:15.820
8C20CC92-720C-46D3-AA3B-7919DB73C119;1;7.1.2;bf10e0a2374ea099;Redmi 5A;1.0;0;0;NULL;2018-11-16 07:31:16.023
F3A3501C-D8AA-4353-9EEC-791A7C472AA3;1;6.0;bd9f05cb76c85d8b;vivo 1601;1.0;0;0;NULL;2018-12-06 12:23:33.473
4958B615-AF88-40EB-8DB7-791C16FA2B65;1;10;44c108112775d3ca;SM-M215F;1.0;0;0;NULL;2022-07-06 07:12:40.080
A872C6ED-2176-4EB6-92E9-7924A30B0A8B;1;10;a07d7bfab2934111;SM-A920F;1.0;0;0;NULL;2021-02-28 06:12:26.993
05A5010F-C6A6-429C-AA30-7927FE0A82F0;1;10;c89489ef6bbb55ce;HD1911;1.0;0;0;NULL;2021-09-16 14:08:06.137
BCD4A179-E408-40C2-9183-793141DD2409;1;10;adc0ad336ab0bb3f;TECNO CE9;1.0;0;0;NULL;2020-10-20 19:17:31.027
259C4E5A-097E-424D-8FD7-7931BCC666F3;1;10;57b5bd2f0a9e0b1c;YAL-L41;1.0;-4;1;e9GrGXdCmk0:APA91bF6MC2GRhdTeqtmZ3LJGCcOJCMAJmUdccws-4_5jzBwpXVqnmaa5P6J6QU-2SOoxuQrTQpKDtaRWMsIzGv8SP2yfCU3URIUZ4HaxQz7MnM9FzxxDgFCefwBWIdkOZxdhxG9VvDg;2021-03-10 13:19:03.027
0ABC0F46-9AE5-4ECF-828C-793D31F2A3DB;1;10;4039f07450c19820;Redmi Note 9 Pro;1.0;0;1;NULL;2020-07-29 18:26:30.637
468BA5D6-009E-4F72-B535-793DEC7AD78D;1;8.1.0;41be7f2cf25a74be;Redmi Note 5 Pro;1.0;0;0;NULL;2018-11-16 18:40:26.453
3EDCE369-E96D-45B5-85B9-793E725DF13F;1;6.0.1;8a50fd39e3e480c8;Redmi Note 3;1.0;0;0;NULL;2021-06-03 09:38:16.567
47F9B42F-D938-42B3-8BF5-793EB072228E;1;9;748c03444adcdc70;ASUS_X00TD;1.0;0;0;NULL;2020-08-05 18:22:48.063
ED1F6D17-1250-4903-A7A5-79465A2E1240;1;6.0.1;db6d308041062f0c;Redmi Note 3;1.0;0;0;NULL;2018-09-21 19:26:12.193
CC927044-7749-4DDA-BE69-794A69C7749D;1;9;18aaa1cb0ece6a04;LG-H930;1.0;0;0;NULL;2021-01-05 23:08:10.847
4ACE2EB9-16A5-4E33-945C-7954BFCCF433;1;8.0.0;709628259285fc32;AUM-AL20;1.0;0;0;NULL;2018-11-26 17:17:53.190
C07BAB72-524F-4F6E-8AF2-795AA97E5602;1;10;352e0627d2493a8b;RMX1921;1.0;0;0;NULL;2021-06-06 18:23:07.713
47B03697-84B7-476D-9D73-796012F59A36;1;8.0.0;85b18ca826d6eeac;SM-J810G;1.0;0;0;NULL;2018-10-13 12:19:16.627
F7D6EB3C-3311-4B4A-B944-796DBB98D01E;1;10;9ab961ac39ee6604;SM-A505FN;1.0;0;1;NULL;2020-11-25 02:19:03.060
D775CBC0-DAFE-4DA3-BAB9-796FF7A9539A;1;10;0f328c3bac7364bc;SM-M315F;1.0;0;0;dE8zGY33cyA:APA91bE30liB_wtqPJB0rhnY88q7DePjykur-7HhoEf_6OL-HLgv0awmZgOhEVqN7L9XVGjBZ0RfDv6AIcKX0N3yMR5fk5t2vTFqDcLWgwrkjMV3eaPGAIZ7_xwau6sNxCZhMVeADomE;2020-08-12 03:42:19.000
3B1A831C-E719-412C-8494-79703311F687;1;8.0.0;b2b19b5b6984c58e;G3226;1.0;0;0;NULL;2021-04-11 01:06:18.517
5255E218-299B-4FC4-8BC6-7975FCFC28F8;1;7.0;9f7f55cc6602226f;Redmi Note 4;1.0;0;0;NULL;2018-05-15 11:21:38.210
E516833A-8D67-4155-90B6-7978D64C7450;1;6.0.1;942ad064625704fa;Redmi Note 3;1.0;0;0;NULL;2018-09-16 10:50:29.047
82DB4D2F-8FCB-4554-81DB-797ACA6C3614;1;7.0;c0ce92f97c577482;Redmi Note 4;1.0;0;0;NULL;2019-01-08 15:53:10.720
E29A8184-CE9F-4B62-B21D-797ACCE2DBFE;1;11;2f881e86702075a7;GM1901;1.0;0;0;c3DjjkyZKEk:APA91bFkp9VefLaz5Dm3hy273mofv6CGyq8jWFWcwbCyuVCsBhfP4egpISa3tOq37TN79iAy2_l8i75RXTsqGO-N-zVZf6ZiM5xwIvI3FYuV3as2KxzUCz3XenP0cJMDbfyWgnNENBoK;2022-09-04 07:07:18.540
D59262FD-1EF4-4508-B4B9-797B51C3AAF1;1;6.0.1;309ef2f07aa4e36d;CPH1701;1.0;0;0;NULL;2018-11-21 03:06:02.573
869BEFE7-23C0-4931-87BC-79829F3A19C9;1;9;c439d41e3b26bc8c;Redmi Note 8 Pro;1.0;0;0;NULL;2020-09-08 05:29:46.317
706F0F87-77F2-45B4-8EF3-79840AAA75F7;1;9;2729e571cda10530;vivo 1723;1.0;0;0;NULL;2021-04-26 06:19:13.820
0931CDEC-6DF3-4DA6-BE86-798AF11FE674;1;9;de5fe8912b2abd43;MRD-LX3;1.0;0;0;NULL;2020-08-11 21:32:37.200
E77E3222-CF76-4A24-AEFC-7992B97B8BE6;1;7.0;6d26e8474ce65e8d;Redmi Note 4;1.0;0;0;NULL;2018-07-10 16:28:47.450
2438A2D2-8263-4B92-AC72-79968E790530;1;5.1;f883e6b800290961;A1601;1.0;0;0;NULL;2020-12-06 16:03:14.870
199915F6-2E9E-4730-A4A6-79976A8BE497;1;9;8dcfd96c67af473a;Redmi 8;1.0;0;0;NULL;2020-04-20 16:26:22.833
917A7833-BC24-4239-830C-79985D0DE071;1;11;7bcbb367ad9014ce;SM-M317F;1.0;0;0;NULL;2021-06-20 07:24:11.267
72F5405D-750A-4D62-92A6-799A76D03973;1;9;952c44a927bdd874;Redmi Note 5 Pro;1.0;0;0;NULL;2021-01-14 17:37:37.623
26DBFC69-60D3-4533-8C53-799C5AF4B581;1;9;9e549dad0ecbc9d8;SM-J610F;1.0;0;0;ex9ZjkstFuE:APA91bF4Tnga_uPGuQqBV0uffSd8j5CdTl-nDly5gAOAAVoamxa1kMVr5hRz7EoJq65Ib7Bi1ZYCL1id2kRAAfHTylZkVU-vhy1Z38xoaMBEsK3_O6_vKBFXttA-3nN---wJPAQ6Uamo;2020-01-30 19:10:23.570
959093AC-CBF1-4634-818A-799EBC48F13C;1;11;1988d0a0d8536434;POCO X2;1.0;0;0;NULL;2022-09-22 06:27:57.517
113DDE70-2545-4A5A-A37A-79A04B541935;1;8.1.0;300eed591b10dd4f;SM-G610F;1.0;0;0;dUl3BbMWUIs:APA91bFlhFKleGYEm7OK9mQEOHcKGYvdDVIelK5CDA6hL_iC_daOymXIo6WPzm71TV2vwmDA7Ux_ZRzCQoxwiogiEa9USrQKv74cEzshsXJWfpGBF2S1xDMdBi5A8r7GC_Qd3yDuY27j;2020-09-09 12:56:04.977
306A8BFA-0921-47E9-A24F-79A5FE5F078C;1;6.0;e79358c2dca860ae;PRO 6;1.0;0;1;NULL;2019-09-11 11:44:58.563
4A67B293-8B67-4B71-A7FC-79AA61BAE651;1;6.0;fecbede7823dfedf;CPH1609;1.0;0;0;NULL;2020-08-14 14:00:19.187
F47ECB13-77B8-4DD6-B631-79ADC71A3D8C;1;8.1.0;f5049e740d8a3c3b;vivo 1723;1.0;0;0;NULL;2020-08-02 19:40:08.520
BE784BE0-B0C5-46F1-93AF-79AE4B92B6C1;1;8.1.0;f450aebd943bacaa;SM-G610F;1.0;0;0;NULL;2020-06-16 09:32:52.067
55B4A49A-FEB4-415E-99B9-79AF5FE97FE3;1;7.0;bbdb9f8c26de4131;Lenovo K33a42;1.0;0;0;NULL;2018-07-16 02:56:59.180
639E210E-6185-4A73-B1C6-79B7FD37A72B;1;8.1.0;b92840f5b6939b6b;Lenovo TB-X304F;1.0;0;1;NULL;2020-08-29 06:50:43.053
6578C3FC-DD6A-46D7-BB36-79B84A820A80;1;6.0;21684394753f4b14;CPH1609;1.0;0;0;NULL;2020-01-23 12:49:16.557
8BF6BB42-A5A4-4C6C-925E-79B87D7F593E;1;9;88b5cfd0daecbf14;ASUS_X00TD;1.0;0;0;NULL;2020-11-07 16:36:44.173
B84A524D-3DCD-47D6-A31D-79C00A516231;1;9;f780d6c4e64a4ebb;HRY-AL00;1.0;0;0;NULL;2020-05-03 06:38:26.270
9F7DB0D0-15E1-444D-8417-79C1B45D5504;1;4.4.2;e00950499fcc3e59;HP Slate 7 VoiceTab Ultra;1.0;0;0;NULL;2018-09-04 06:02:29.247
CC64EC51-2568-4CC4-B291-79C54BB42102;1;10;5c63eeb19ea8153b;Mi A2 Lite;1.0;0;1;NULL;2022-01-08 21:45:05.247
E8DABBF7-815B-4796-B4B8-79C642C1FFFE;1;6.0.1;5cd6c0dec1100924;ASUS_Z00AD;1.0;0;1;NULL;2019-04-28 10:39:02.533
3D8EF3A8-9CB4-44AA-8EF9-79C7A801F00E;1;8.0.0;b117b40c1ca41a38;SM-G955F;1.0;0;1;ehNNFmN1BeA:APA91bGQbOKZ7aNu_1WGaYoR31DtXa5vE0zzqGAx5ollU9Rhw0Ei1elXFb-jG-BEC1xEYHmlac4Lbx8rnLte0oa8K3wzY9qRTF4c0Wl7A3enxaohEG-SyJngbFbG5_Y6GPYGFOuOwQuO;2020-05-09 08:14:40.857
2D8B412E-57DC-4D59-8E78-79CAEB0EC2C2;1;9;7e4069c1bc358a55;Redmi 7A;1.0;0;0;NULL;2020-01-02 07:00:23.083
C9025F52-7336-42F7-A1AB-79D614DA73C9;1;7.1.2;b3e162e596637d1d;Redmi 5;1.0;0;0;NULL;2018-08-06 14:23:38.083
71EB6262-E1D5-4828-8102-79D6715A8F69;1;7.0;63ba5527aa0f60cb;SM-G615F;1.0;0;0;dSphpmKsXvs:APA91bF_2UI1Phwc9bavPD7NrASuwK6bMWabCqABqMWcoTHA8Msz8fBQAM64besVbu5gU4xf3yAp0PDeVNV-b8iE7Rbtt56zJwqUnUGMRIjnGeB8MNSnYb28YcQKJOOnr1W9VSci0i-e;2018-11-11 12:43:57.623
B6CF7D87-135F-49E7-BDFC-79D8829978E7;1;7.0;535d3b226661b1a8;Redmi Note 4;1.0;0;0;NULL;2018-12-01 12:26:03.600
D18848B8-607E-4D88-9D9B-79DB909D641C;1;10;43e10e701d141870;Pixel 3;1.0;0;0;NULL;2020-07-12 07:15:03.287
3DAC3189-64E7-4FE8-A559-79DF03745287;1;10;a8e6f27d3cd94ff5;SM-G975W;1.0;0;0;NULL;2020-07-07 03:10:19.507
EB993BDA-B945-4AAB-ACA6-79E1BD304A64;1;8.1.0;7f19a4f663cc19b2;Mi A1;1.0;0;0;NULL;2018-10-06 07:07:19.967
24597F2E-3EC0-400A-B15D-79E26FA811CD;1;6.0.1;a50393188533525c;Redmi Note 3;1.0;0;0;NULL;2019-05-06 20:22:52.073
37585224-579F-4D92-9DAC-79E5CCD2CE5F;1;7.1.1;10c072e5e828cbc;Moto G (5S) Plus;1.0;0;0;NULL;2018-09-12 08:12:17.920
C66D71A9-EC4A-48C6-A05E-79EA37AA046A;1;7.1.2;e83334f68e70c53b;Redmi 4X;1.0;0;1;NULL;2018-12-24 15:54:24.130
BE0923DF-96B4-4489-98AD-79EC06FA5BC8;1;9;b5fa3f9df20a50ff;ONEPLUS A5000;1.0;0;0;NULL;2019-11-05 11:53:01.437
C697621E-CBB4-4995-A9DF-79EC66032ABF;1;7.0;3af183611093a2ab;Redmi Note 4;1.0;0;0;NULL;2021-05-08 11:03:19.370
38C59057-ED0A-4DE7-80FD-7A0062B0847E;1;8.0.0;217158a7804a5605;ONEPLUS A3003;1.0;0;0;NULL;2018-11-21 09:13:30.047
B1F7DE83-9FD4-4CBC-9377-7A02469839C6;1;10;548fe05254cc3ecf;HD1901;1.0;0;0;NULL;2021-02-11 17:01:23.153
6559ED04-FBA7-4507-9324-7A05494A3924;1;8.1.0;535c36cfe7ab94af;ONEPLUS A5000;1.0;0;0;NULL;2018-11-21 02:27:01.700
7E2E4843-0B31-4DD8-B51A-7A062E545457;1;7.0;813f5825dd31611a;vivo 1714;1.0;0;0;NULL;2018-06-29 05:08:55.783
14561FCE-0FA0-4435-8C4B-7A0744769082;1;7.0;8df2a9a1ce69c776;SM-J710FN;1.0;0;0;NULL;2018-09-15 05:59:45.507
C68A9FAD-8DEB-497E-9D79-7A07684A9806;1;11;91de8a2eb95ef923;SM-M215F;1.0;0;0;NULL;2022-03-23 15:31:43.530
266EBC1E-2418-430E-B063-7A0A842B5F75;1;10;88551b069416bfff;Redmi Note 8 Pro;1.0;0;0;NULL;2021-02-08 10:26:41.807
D6546A2C-6244-4C9A-A82C-7A0AE4488151;1;8.1.0;0a50c0f2125db57f;Redmi 5A;1.0;0;1;NULL;2020-04-25 16:22:42.830
A98BA2C8-C8D5-490B-9DB4-7A12FFFC3D5C;1;8.1.0;ea172835176a496a;Redmi Note 5 Pro;1.0;0;0;NULL;2018-09-23 19:33:16.363
6F18C04D-B4D4-465F-B56D-7A2428E22A72;1;10;b83e5a52b14bdb4e;Infinix X680F;1.0;0;0;NULL;2021-05-22 04:43:38.290
6EBC6B22-2672-4A37-B275-7A2905F00FCB;1;6.0;9d0fd77750ebb1ac;F103 Pro;1.0;0;0;NULL;2018-09-05 06:04:12.353
9BB8EFC1-FE3B-4D67-8097-7A2F4CB5C741;1;10;1ed4ce95c0710c03;vivo 1951;1.0;0;0;NULL;2021-04-04 06:29:34.487
8E2965B0-6C1D-408B-9266-7A3BFCD30FD9;1;6.0.1;6b9e4ba1bc03773e;Redmi Note 3;1.0;0;1;NULL;2020-05-13 07:19:33.613
6039361E-0B76-42B3-9D7A-7A3E2C9BA4CD;1;9;00a3a18be11f7607;SM-A505F;1.0;0;0;NULL;2020-01-14 09:48:24.970
49BA2941-49B3-46BC-87A4-7A462425FAA2;1;8.1.0;8f0929d3e796e272;Redmi Note 5 pro;1.0;0;0;NULL;2018-08-31 02:29:05.897
DECA837C-AAC0-4A35-B629-7A4A0A40F145;1;6.0.1;80ad119ac864a87a;SM-J210F;1.0;0;0;NULL;2020-08-12 14:50:30.557
7BC28235-AC37-495B-AC98-7A4E34343EBF;1;10;766097c251a952c6;ONEPLUS A6000;1.0;0;0;ewVd2tue3L4:APA91bEwV1WLCDwUKNWc0PGXWYqVI7RzHTHqUqqwl0m1Rcm3ECC64GgnsBABdck8v4oPhXMuuesv6W9hWnAD64BvOlMlZ4RjbpssIjiG7vSEjYdHCVyPnMOE5HbLwS4ypXTJLkb8vtlb;2021-10-16 13:58:30.943
3A1BA958-B294-4C83-B42F-7A4E49DD271C;1;7.0;235726a7c636e084;Moto G (5) Plus;1.0;0;0;NULL;2018-08-26 18:35:03.317
8B4FD253-8473-4D9A-A3C9-7A522CA1286B;1;7.1.2;45d4070a09fe08ef;Redmi 4A;1.0;0;0;dkJWFqjuStg:APA91bEojSnTWjbkfrY-2Lfg_cWUQfEL6vOAl7SIOLcJ6-rrhzWMKTaeToR3wyN-WGC3LFZqOmpFSgHuwSSm20uVvXYY7gOrAG2wt5tT_UW-6-TxOwPq_e6FixM_lqtOd38LQtPNuS1n;2020-11-21 18:36:42.800
11D2F1E3-A8D1-41CE-B649-7A530F52C036;1;7.1.2;19c282e899df50b4;vivo 1716;1.0;0;0;NULL;2018-06-30 17:31:43.587
4A155B69-0F3C-4A64-B3E0-7A5678048216;1;7.0;69fc49bdf8032030;Moto G (4);1.0;0;0;NULL;2018-07-13 16:10:37.173
